ID_OP;ID_Operador;ID_Ocorrencia;ID_Recurso;DataHoraInicial;DataHoraFinal;QtdeProduzida;QtdeRefugada
39762;1476;4;pf;04/03/2020 07:00:00;04/03/2020 07:40:34;186;10
39761;1291;51;PE;04/03/2020 08:20:00;04/03/2020 08:35:14;0;0
36880;1338;;sc;04/03/2020 16:07:00;04/03/2020 16:35:45;153;0
39761;477;61;PE;04/03/2020 08:35:00;04/03/2020 08:37:45;0;0
39761;1291;;PE;04/03/2020 08:37:00;04/03/2020 09:40:51;292;0
39760;9;;XX;04/03/2020 14:48:00;04/03/2020 15:20:31;292;0
37095;529;51;TR;04/03/2020 08:00:00;04/03/2020 08:40:35;0;0
37095;1467;61;TR;04/03/2020 08:40:00;04/03/2020 08:45:50;0;0
37096;529;;TR;04/03/2020 07:00:00;04/03/2020 08:00:47;254;0
37094;1390;51;PE;04/03/2020 16:15:00;04/03/2020 16:30:41;0;0
37095;529;;TR;04/03/2020 08:45:00;04/03/2020 11:00:38;254;0
37094;477;61;PE;04/03/2020 16:30:00;04/03/2020 16:35:40;0;0
37094;1390;;PE;04/03/2020 16:35:00;04/03/2020 17:00:12;50;0
40220;477;51;FB;04/03/2020 16:50:00;04/03/2020 17:00:23;0;0
39287;1383;51;pf;04/03/2020 14:25:00;04/03/2020 15:00:19;0;0
40814;1476;51;PF-04;04/03/2020 09:25:00;04/03/2020 09:55:10;0;0
40814;477;61;PF-04;04/03/2020 09:55:00;04/03/2020 10:05:34;0;0
39287;477;61;pf;04/03/2020 15:00:00;04/03/2020 15:05:42;0;0
39287;1383;;pf;04/03/2020 15:05:00;04/03/2020 17:00:46;220;0
40814;1476;9;PF-04;04/03/2020 10:05:00;04/03/2020 10:40:23;102;3
40686;1338;51;sc;04/03/2020 16:00:00;04/03/2020 16:05:38;0;0
40686;477;61;sc;04/03/2020 16:05:00;04/03/2020 16:07:44;0;0
40686;1338;;sc;04/03/2020 16:07:00;04/03/2020 16:20:50;218;0
40685;1476;51;pf;04/03/2020 16:30:00;04/03/2020 16:45:32;0;0
40685;477;61;pf;04/03/2020 16:45:00;04/03/2020 16:50:42;0;0
36866;477;61;pf;04/03/2020 07:00:00;04/03/2020 07:15:24;0;0
36866;1383;;pf;04/03/2020 07:15:00;04/03/2020 07:50:43;103;0
36865;1291;51;PE;04/03/2020 10:05:00;04/03/2020 10:15:25;0;0
36865;477;61;pf;04/03/2020 10:15:00;04/03/2020 10:17:46;0;0
36865;1291;;PE;04/03/2020 10:17:00;04/03/2020 10:40:11;103;0
39796;1466;;pf;04/03/2020 08:40:00;04/03/2020 09:05:33;170;0
39795;1390;;PE;04/03/2020 07:00:00;04/03/2020 11:05:27;1696;0
39794;1389;;XX;04/03/2020 13:00:10;04/03/2020 14:12:42;2600;0
37067;1457;;PH;04/03/2020 07:00:00;04/03/2020 08:20:24;153;0
37066;1389;;XX;04/03/2020 10:00:10;04/03/2020 10:30:39;306;0
37065;1390;51;PE;04/03/2020 11:32:00;04/03/2020 11:45:44;0;0
37065;1467;61;PE;04/03/2020 11:45:00;04/03/2020 11:50:56;0;0
37065;1390;;PE;04/03/2020 13:00:00;04/03/2020 14:00:45;266;0
37065;1390;;PE;04/03/2020 11:50:00;04/03/2020 12:00:56;40;0
36859;477;61;PH;04/03/2020 08:25:10;04/03/2020 08:30:34;0;0
36859;1457;;PH;04/03/2020 08:30:10;04/03/2020 10:15:32;213;0
36858;1467;;XX;04/03/2020 11:35:10;04/03/2020 11:46:26;213;0
36857;1390;51;PE;04/03/2020 14:25:10;04/03/2020 14:40:38;0;0
36857;1467;61;PE;04/03/2020 14:40:10;04/03/2020 14:46:00;0;0
36857;1390;;PE;04/03/2020 14:45:10;04/03/2020 15:40:44;213;0
40541;1338;51;sc;04/03/2020 13:00:00;04/03/2020 13:05:55;0;0
40541;477;61;sc;04/03/2020 13:05:00;04/03/2020 13:07:49;0;0
40541;1338;;sc;04/03/2020 13:07:00;04/03/2020 13:30:20;158;0
40653;1432;51;pf;04/03/2020 14:05:00;04/03/2020 14:55:35;0;0
40540;1476;51;pf;04/03/2020 13:30:00;04/03/2020 14:00:32;0;0
40653;477;61;pf;04/03/2020 14:55:00;04/03/2020 15:05:54;0;0
40540;477;61;pf;04/03/2020 14:00:00;04/03/2020 14:15:38;0;0
40653;1432;;pf;04/03/2020 15:05:00;04/03/2020 17:00:10;220;0
40540;1476;;pf;04/03/2020 14:15:00;04/03/2020 14:45:11;158;0
40651;1291;51;PE;04/03/2020 14:50:00;04/03/2020 15:05:27;0;0
40651;477;61;PE;04/03/2020 15:05:00;04/03/2020 15:07:41;0;0
40651;1291;;PE;04/03/2020 15:07:00;04/03/2020 16:00:55;170;0
40651;1291;;PE;04/03/2020 08:00:00;05/03/2020 07:45:03;500;0
40276;1338;;sc;05/03/2020 14:00:00;05/03/2020 14:35:27;710;0
40275;477;61;pf;05/03/2020 07:45:00;05/03/2020 07:50:55;0;0
40275;1466;;pf;05/03/2020 07:50:00;05/03/2020 12:00:54;1201;0
40275;1466;;pf;05/03/2020 13:00:00;05/03/2020 13:50:55;219;0
40275;1466;21;pf;05/03/2020 13:50:00;05/03/2020 14:10:14;0;0
40275;1466;;pf;05/03/2020 14:10:00;05/03/2020 16:35:50;690;0
40274;1466;;XX;05/03/2020 07:00:00;05/03/2020 10:00:10;2110;0
40962;1338;51;sc;05/03/2020 15:00:00;05/03/2020 15:05:43;0;0
40962;477;61;sc;05/03/2020 15:05:00;05/03/2020 15:07:17;0;0
40962;1338;;sc;05/03/2020 15:07:00;05/03/2020 15:30:35;306;0
40961;1476;51;pf;05/03/2020 15:25:00;05/03/2020 15:55:16;0;0
40961;477;61;pf;05/03/2020 15:55:00;05/03/2020 16:00:19;0;0
40961;1476;;pf;05/03/2020 16:00:00;05/03/2020 17:00:52;135;0
40959;10;;XX;05/03/2020 13:00:00;05/03/2020 14:33:52;299;0
40973;1338;51;sc;05/03/2020 15:30:00;05/03/2020 15:35:55;0;0
40973;477;61;sc;05/03/2020 15:35:00;05/03/2020 15:37:14;0;0
40973;1338;;sc;05/03/2020 15:37:00;05/03/2020 15:55:12;306;0
41032;1338;51;sc;05/03/2020 13:00:00;05/03/2020 13:15:35;0;0
41032;477;61;sc;05/03/2020 13:15:00;05/03/2020 13:17:38;0;0
41032;1338;;sc;05/03/2020 13:17:00;05/03/2020 13:25:13;103;0
41031;1466;51;pf;05/03/2020 16:40:00;05/03/2020 17:00:31;0;0
37083;1476;51;pf;05/03/2020 08:45:00;05/03/2020 09:00:28;0;0
37083;477;61;pf;05/03/2020 09:00:00;05/03/2020 09:05:48;0;0
37083;1476;;pf;05/03/2020 09:05:00;05/03/2020 09:25:54;50;0
37082;1383;51;pf;05/03/2020 09:10:24;05/03/2020 10:00:53;0;0
37082;477;61;pf;05/03/2020 09:59:00;05/03/2020 10:10:51;0;0
37082;1383;;pf;05/03/2020 10:09:00;05/03/2020 10:45:43;50;0
37081;1457;51;PH;05/03/2020 13:35:00;05/03/2020 14:00:15;0;0
37081;477;61;PH;05/03/2020 14:00:00;05/03/2020 14:05:51;0;0
37081;1457;;PH;05/03/2020 14:05:00;05/03/2020 14:30:27;50;0
37091;1476;51;pf;05/03/2020 07:45:00;05/03/2020 08:15:28;0;0
37091;477;61;pf;05/03/2020 08:15:00;05/03/2020 08:20:40;0;0
37090;1457;51;PH;05/03/2020 09:30:00;05/03/2020 10:05:36;0;0
37091;1476;;pf;05/03/2020 08:20:00;05/03/2020 08:40:26;100;0
37090;1467;61;PH;05/03/2020 10:05:00;05/03/2020 10:10:16;0;0
37090;1457;;PH;05/03/2020 10:10:00;05/03/2020 10:40:49;100;0
37089;10;;XX;05/03/2020 14:33:24;05/03/2020 14:46:13;100;0
40269;1466;;pf;05/03/2020 07:00:00;05/03/2020 07:45:20;251;0
40267;1457;;PE;05/03/2020 15:00:00;05/03/2020 16:10:15;458;0
36879;1383;4;pf;05/03/2020 08:10:00;05/03/2020 09:10:36;153;3
36879;1383;51;pf;05/03/2020 07:00:00;05/03/2020 07:40:26;0;0
36879;1383;99;pf;05/03/2020 07:40:00;05/03/2020 08:05:18;0;0
36879;477;61;pf;05/03/2020 08:05:00;05/03/2020 08:10:33;0;0
36878;1457;51;PH;05/03/2020 10:40:00;05/03/2020 11:25:15;0;0
36878;477;61;PH;05/03/2020 11:25:00;05/03/2020 11:27:15;0;0
39759;1390;51;PE;05/03/2020 08:35:22;05/03/2020 08:50:45;0;0
39759;477;61;PE;05/03/2020 08:50:22;05/03/2020 08:55:57;0;0
36878;1457;;PH;05/03/2020 11:27:00;05/03/2020 12:30:53;150;0
39759;1390;;PE;05/03/2020 08:55:22;05/03/2020 09:40:35;292;0
36877;9;;XX;05/03/2020 15:00:00;05/03/2020 15:16:10;150;0
37094;1390;;PE;05/03/2020 07:00:00;05/03/2020 07:45:31;204;0
40221;477;61;;05/03/2020 07:00:06;05/03/2020 07:05:26;0;0
40221;594;;;05/03/2020 07:00:06;05/03/2020 12:00:30;920;0
40221;594;;;05/03/2020 13:00:06;05/03/2020 17:00:24;736;0
40220;477;61;FB;05/03/2020 07:00:00;05/03/2020 07:03:22;0;0
40220;1383;;FB;05/03/2020 07:00:00;05/03/2020 12:00:40;820;0
40220;1383;;FB;05/03/2020 13:00:00;05/03/2020 14:05:14;179;0
40220;1457;;FB;05/03/2020 14:15:00;05/03/2020 17:00:35;510;0
40219;477;61;FB;05/03/2020 07:00:06;05/03/2020 07:05:15;0;0
40219;1428;;FB;05/03/2020 07:04:00;05/03/2020 12:00:29;800;0
40219;1428;;FB;05/03/2020 13:00:00;05/03/2020 17:00:31;689;0
40218;477;61;;05/03/2020 07:00:00;05/03/2020 07:05:51;0;0
40218;594;;;05/03/2020 07:05:00;05/03/2020 12:00:14;900;0
40218;594;;;05/03/2020 13:00:00;05/03/2020 17:00:37;736;0
40592;1476;51;PF-04;05/03/2020 10:15:00;05/03/2020 10:40:51;0;0
40592;477;61;PF-04;05/03/2020 10:40:00;05/03/2020 10:45:41;0;0
40587;1476;51;PF-04;05/03/2020 10:15:00;05/03/2020 10:40:10;0;0
40587;477;61;PF-04;05/03/2020 10:40:00;05/03/2020 10:45:37;0;0
40648;1338;51;sc;05/03/2020 08:00:00;05/03/2020 08:05:23;0;0
40648;477;61;sc;05/03/2020 08:05:00;05/03/2020 08:07:20;0;0
40648;1338;;sc;05/03/2020 08:07:00;05/03/2020 10:30:36;1200;0
40647;1383;51;pf;05/03/2020 15:05:00;05/03/2020 16:05:16;0;0
40647;1467;61;pf;05/03/2020 16:05:00;05/03/2020 16:10:35;0;0
40647;1383;;pf;05/03/2020 16:10:00;05/03/2020 17:10:38;150;0
40684;1291;51;PE;05/03/2020 09:35:22;05/03/2020 09:55:45;0;0
40685;1476;;pf;05/03/2020 07:00:00;05/03/2020 07:35:46;198;0
40684;477;61;PE;05/03/2020 09:55:22;05/03/2020 09:58:12;0;0
40684;1291;;PE;05/03/2020 09:57:22;05/03/2020 10:40:43;218;0
40683;9;;XX;05/03/2020 11:35:35;05/03/2020 11:55:49;218;0
36864;9;;XX;05/03/2020 08:10:22;05/03/2020 08:35:35;103;0
36863;1390;51;PE;05/03/2020 11:10:22;05/03/2020 11:20:54;0;0
36863;477;61;PE;05/03/2020 11:20:22;05/03/2020 11:25:33;0;0
36863;1390;;PE;05/03/2020 11:25:22;05/03/2020 11:46:00;103;0
37071;1390;51;PE;05/03/2020 13:00:22;05/03/2020 13:20:42;0;0
37071;477;61;PE;05/03/2020 13:20:22;05/03/2020 13:26:11;0;0
37071;1390;;PE;05/03/2020 13:25:22;05/03/2020 13:50:43;109;0
39660;1338;51;sc;05/03/2020 07:00:00;05/03/2020 07:05:45;0;0
39660;477;61;sc;05/03/2020 07:05:00;05/03/2020 07:07:30;0;0
39660;1338;;sc;05/03/2020 07:07:00;05/03/2020 07:30:24;127;0
39659;477;61;pf;05/03/2020 13:45:00;05/03/2020 13:50:38;0;0
39659;1383;;pf;05/03/2020 13:50:00;05/03/2020 15:05:42;127;0
40499;1338;;sc;05/03/2020 13:00:00;05/03/2020 13:45:13;52;0
40497;1389;;PH;05/03/2020 15:00:00;05/03/2020 16:50:38;52;0
39839;1338;51;SA-02;05/03/2020 14:00:00;05/03/2020 14:05:36;0;0
39839;477;61;SA-02;05/03/2020 14:05:00;05/03/2020 14:07:23;0;0
39839;477;;SA-02;05/03/2020 14:07:00;05/03/2020 15:20:35;612;0
39838;1432;51;PF-10;05/03/2020 16:00:00;05/03/2020 16:40:42;0;0
39838;1467;61;PF-10;05/03/2020 16:40:00;05/03/2020 16:50:41;0;0
40654;1338;51;sc;05/03/2020 09:00:00;05/03/2020 09:05:26;0;0
40654;477;61;sc;05/03/2020 09:05:00;05/03/2020 09:07:13;0;0
40654;1338;;sc;05/03/2020 09:07:00;05/03/2020 11:10:30;1200;0
40653;1432;32;pf;05/03/2020 07:00:00;05/03/2020 07:30:24;0;0
40539;1457;51;PH;05/03/2020 07:30:22;05/03/2020 08:15:58;0;0
40539;1467;61;PH;05/03/2020 08:15:22;05/03/2020 08:20:37;0;0
40653;1432;;pf;05/03/2020 07:30:00;05/03/2020 12:00:35;600;0
40653;1432;;pf;05/03/2020 13:00:00;05/03/2020 16:00:50;350;0
40539;1457;;PH;05/03/2020 08:20:22;05/03/2020 09:25:49;158;0
40538;9;;XX;05/03/2020 10:53:22;05/03/2020 11:16:47;158;0
40651;1291;;PE;05/03/2020 13:00:00;05/03/2020 16:00:43;500;0
40705;1432;51;PF-10;06/03/2020 14:20:00;06/03/2020 15:00:36;0;0
40705;1467;61;PF-10;06/03/2020 15:00:00;06/03/2020 15:05:43;0;0
40705;1432;;PF-10;06/03/2020 15:05:00;06/03/2020 15:30:12;60;0
40800;1338;51;sc;06/03/2020 11:40:00;06/03/2020 11:45:25;0;0
40800;477;61;sc;06/03/2020 11:45:00;06/03/2020 11:47:52;0;0
40800;1338;;sc;06/03/2020 11:47:00;06/03/2020 12:30:13;802;0
40799;1466;51;pf;06/03/2020 13:00:00;06/03/2020 13:35:29;0;0
40799;477;61;pf;06/03/2020 13:35:00;06/03/2020 13:40:52;0;0
40799;1466;;pf;06/03/2020 13:40:00;06/03/2020 16:00:48;397;0
40961;1476;9;pf;06/03/2020 07:00:00;06/03/2020 08:10:15;171;7
40972;1476;9;pf;06/03/2020 08:15:00;06/03/2020 10:15:34;306;37
40706;1338;51;SA-02;06/03/2020 13:00:00;06/03/2020 13:05:42;0;0
40972;477;61;pf;06/03/2020 08:10:00;06/03/2020 08:15:27;0;0
40706;477;51;SA-02;06/03/2020 13:05:00;06/03/2020 13:07:42;0;0
40706;1338;;SA-02;06/03/2020 13:07:00;06/03/2020 13:35:46;306;0
40032;1389;51;PE-07;06/03/2020 07:30:00;06/03/2020 08:00:15;0;0
40032;1467;61;PE-07;06/03/2020 08:00:00;06/03/2020 08:05:50;0;0
40032;1291;;PE-07;06/03/2020 13:00:00;06/03/2020 14:45:16;560;0
40032;1291;;PE-07;06/03/2020 10:50:00;06/03/2020 12:00:47;450;0
40030;1291;51;PE-10;06/03/2020 15:15:00;06/03/2020 15:45:21;0;0
40030;1467;61;PE-10;06/03/2020 15:45:00;06/03/2020 15:47:14;0;0
40700;1383;51;PF-09;06/03/2020 15:10:00;06/03/2020 16:00:34;0;0
41031;1467;61;pf;06/03/2020 07:10:00;06/03/2020 07:15:35;0;0
41031;1466;;pf;06/03/2020 07:30:00;06/03/2020 08:00:43;103;0
37080;10;;XX;06/03/2020 10:00:00;06/03/2020 10:15:43;50;0
37080;10;99;;06/03/2020 10:00:00;06/03/2020 10:16:08;0;0
40266;9;;XX;06/03/2020 09:30:24;06/03/2020 09:58:50;2040;0
36876;1291;51;PE;06/03/2020 10:00:24;06/03/2020 10:10:55;0;0
36876;1467;61;PE;06/03/2020 10:10:24;06/03/2020 10:16:03;0;0
36876;1291;;PE;06/03/2020 10:15:24;06/03/2020 10:40:36;150;0
40221;594;;;06/03/2020 07:00:06;06/03/2020 12:00:44;925;0
40220;10;;FB;06/03/2020 07:00:00;06/03/2020 12:00:20;825;0
40220;10;;FB;06/03/2020 13:00:00;06/03/2020 17:00:30;706;0
40219;1428;;FB;06/03/2020 07:00:00;06/03/2020 08:40:53;211;0
40219;1428;11;FB;06/03/2020 08:39:00;06/03/2020 08:55:55;0;0
40219;1428;;FB;06/03/2020 08:54:00;06/03/2020 12:00:28;516;0
40219;1428;;FB;06/03/2020 13:00:00;06/03/2020 16:00:53;517;0
40218;594;;;06/03/2020 07:00:00;06/03/2020 12:00:24;925;0
40592;1467;61;PF-04;06/03/2020 07:45:00;06/03/2020 07:55:34;0;0
40592;1475;;PF-04;06/03/2020 07:00:00;06/03/2020 07:45:35;51;0
40592;1475;4;PF-04;06/03/2020 07:55:00;06/03/2020 10:20:37;110;46
40587;1475;51;PF-04;06/03/2020 07:00:00;06/03/2020 07:45:44;0;0
40587;1467;61;PF-04;06/03/2020 07:45:00;06/03/2020 07:55:18;0;0
40587;1476;;PF-04;06/03/2020 07:55:00;06/03/2020 10:20:55;161;24
40905;1338;51;sc;06/03/2020 11:00:00;06/03/2020 11:05:48;0;0
40905;477;61;sc;06/03/2020 11:05:00;06/03/2020 11:07:12;0;0
40905;1338;;sc;06/03/2020 11:07:00;06/03/2020 11:25:34;245;0
40904;1476;51;pf;06/03/2020 14:15:00;06/03/2020 14:50:46;0;0
40904;477;61;pf;06/03/2020 14:50:00;06/03/2020 14:55:21;0;0
40904;1476;;pf;06/03/2020 14:55:00;06/03/2020 16:00:43;245;0
40647;1383;;pf;06/03/2020 07:00:00;06/03/2020 12:00:43;750;0
40647;1383;;pf;06/03/2020 13:00:00;06/03/2020 15:10:35;300;0
40728;1338;51;sc;06/03/2020 10:00:06;06/03/2020 10:05:33;0;0
40728;477;61;sc;06/03/2020 10:04:06;06/03/2020 10:07:54;0;0
40728;1338;;sc;06/03/2020 10:06:00;06/03/2020 10:35:12;516;0
40727;1476;51;pf;06/03/2020 11:00:00;06/03/2020 11:35:15;0;0
40727;477;61;pf;06/03/2020 11:35:00;06/03/2020 11:40:32;0;0
40727;1476;;pf;06/03/2020 13:00:00;06/03/2020 14:15:24;355;0
40727;1476;;pf;06/03/2020 11:40:00;06/03/2020 12:00:33;161;0
40696;1338;51;sc;06/03/2020 11:00:00;06/03/2020 11:05:55;0;0
40696;477;61;sc;06/03/2020 11:05:00;06/03/2020 11:07:19;0;0
40696;1338;;sc;06/03/2020 11:05:00;06/03/2020 13:40:24;3060;0
40818;529;51;TR;06/03/2020 10:00:00;06/03/2020 12:00:20;0;0
40818;1467;61;TR;06/03/2020 13:00:00;06/03/2020 13:05:16;0;0
40818;529;;TR;06/03/2020 13:05:00;06/03/2020 16:00:22;35;0
40695;1466;21;pf;06/03/2020 08:20:00;06/03/2020 10:50:34;0;0
40695;1466;51;pf;06/03/2020 08:00:00;06/03/2020 08:20:28;0;0
40695;1467;61;pf;06/03/2020 10:50:00;06/03/2020 11:00:29;0;0
40695;1475;;pf;06/03/2020 11:00:00;06/03/2020 12:00:49;170;0
40695;1475;4;pf;06/03/2020 07:00:00;07/03/2020 10:59:57;2210;2
40695;1475;;pf;06/03/2020 13:00:00;06/03/2020 16:00:20;680;0
39658;1389;51;PH;06/03/2020 07:00:00;06/03/2020 07:20:42;0;0
39658;477;61;PH;06/03/2020 07:20:00;06/03/2020 07:22:36;0;0
39658;1389;;PH;06/03/2020 07:22:00;06/03/2020 08:00:42;127;0
41027;1338;51;sc;06/03/2020 07:30:00;06/03/2020 07:35:41;0;0
41027;477;61;sc;06/03/2020 07:35:00;06/03/2020 07:37:31;0;0
41027;1338;;sc;06/03/2020 07:37:00;06/03/2020 07:50:46;416;0
41026;1475;51;pf;06/03/2020 08:30:00;06/03/2020 09:00:34;0;0
41026;477;61;pf;06/03/2020 09:00:00;06/03/2020 09:05:18;0;0
41026;1475;;pf;06/03/2020 09:05:00;06/03/2020 11:25:12;416;0
40701;1338;51;SA-02;07/03/2020 07:00:00;07/03/2020 07:05:27;0;0
40701;477;61;SA-02;07/03/2020 07:05:00;07/03/2020 07:07:33;0;0
40701;1338;;SA-02;07/03/2020 07:07:00;07/03/2020 07:40:18;279;0
40713;1338;51;SA-02;07/03/2020 08:00:00;07/03/2020 09:05:47;0;0
40713;477;61;SA-02;07/03/2020 09:05:00;07/03/2020 09:07:24;0;0
40713;1338;;SA-02;07/03/2020 09:07:00;07/03/2020 09:30:21;84;0
40799;1466;;pf;07/03/2020 07:00:00;07/03/2020 09:05:12;405;0
40960;1291;51;PE;07/03/2020 08:05:00;07/03/2020 08:15:24;0;0
40960;477;61;PE;07/03/2020 08:15:00;07/03/2020 08:17:37;0;0
40030;10;;PE-10;07/03/2020 07:00:00;07/03/2020 07:15:40;80;0
40030;477;99;PE-10;07/03/2020 07:15:00;07/03/2020 07:30:44;0;0
40030;594;;PE-10;07/03/2020 08:00:00;07/03/2020 12:00:44;930;0
39790;1291;51;PE;07/03/2020 08:15:00;07/03/2020 08:35:45;0;0
39790;477;61;PE;07/03/2020 08:35:00;07/03/2020 08:37:16;0;0
39790;1291;;PE;07/03/2020 08:37:00;07/03/2020 12:00:54;714;0
40723;1338;51;sc;07/03/2020 10:00:00;07/03/2020 10:05:40;0;0
40723;477;61;sc;07/03/2020 10:05:00;07/03/2020 10:07:12;0;0
40723;1338;;sc;07/03/2020 10:07:00;07/03/2020 13:00:31;1800;0
40722;477;61;pf;07/03/2020 12:20:00;07/03/2020 12:25:12;0;0
40722;1476;;pf;07/03/2020 12:25:00;07/03/2020 13:00:48;238;0
40645;1291;51;PE;07/03/2020 07:00:00;07/03/2020 07:05:19;0;0
40645;477;61;PE;07/03/2020 07:25:00;07/03/2020 07:27:43;0;0
40645;10;;PE;07/03/2020 07:27:00;07/03/2020 13:00:29;1200;0
40805;1338;51;sc;07/03/2020 07:30:00;07/03/2020 07:35:53;0;0
40805;477;61;sc;07/03/2020 07:35:00;07/03/2020 07:37:33;0;0
40805;1338;;sc;07/03/2020 07:37:00;07/03/2020 08:15:30;479;0
40324;1338;51;sc;07/03/2020 09:00:00;07/03/2020 09:05:38;0;0
40324;477;61;sc;07/03/2020 09:05:00;07/03/2020 09:07:31;0;0
40324;1338;;sc;07/03/2020 09:07:00;07/03/2020 09:20:22;102;0
41047;1338;51;sc;07/03/2020 08:00:00;07/03/2020 08:05:21;0;0
41047;477;61;sc;07/03/2020 08:05:00;07/03/2020 08:07:24;0;0
41047;1338;;sc;07/03/2020 08:05:00;07/03/2020 08:30:52;216;0
40798;1291;51;PE;09/03/2020 13:30:00;09/03/2020 13:45:48;0;0
40798;477;61;PE;09/03/2020 13:45:00;09/03/2020 13:47:51;0;0
40960;1291;;PE;09/03/2020 07:00:00;09/03/2020 07:50:12;299;0
40956;1338;51;SA-02;09/03/2020 15:38:00;09/03/2020 15:43:12;0;0
40956;477;61;SA-02;09/03/2020 15:43:00;09/03/2020 15:45:47;0;0
40956;1338;;SA-02;09/03/2020 15:45:00;09/03/2020 16:50:16;561;0
40971;477;61;PE;09/03/2020 07:50:00;09/03/2020 07:55:26;0;0
40971;1291;;PE;09/03/2020 07:55:00;09/03/2020 09:45:41;269;0
40970;10;;XX;09/03/2020 13:43:00;09/03/2020 14:30:24;269;0
39537;1338;;SA-01;09/03/2020 10:00:00;09/03/2020 12:00:15;1350;0
37922;477;61;SA-01;09/03/2020 08:35:00;09/03/2020 08:37:12;0;0
37922;1338;51;SA-02;09/03/2020 08:33:00;09/03/2020 08:35:16;0;0
40910;1338;51;sc;09/03/2020 10:55:00;09/03/2020 11:00:42;0;0
40910;477;61;sc;09/03/2020 11:00:00;09/03/2020 11:02:54;0;0
40029;642;51;CNC-01;09/03/2020 13:00:00;09/03/2020 14:50:14;0;0
40029;1467;61;CNC-01;09/03/2020 14:50:00;09/03/2020 14:55:47;0;0
40700;477;61;PF-09;09/03/2020 07:00:00;09/03/2020 07:15:12;0;0
40700;1383;;PF-09;09/03/2020 07:15:00;09/03/2020 07:20:32;7;0
40700;1383;32;PF-09;09/03/2020 07:20:00;09/03/2020 07:50:45;0;0
40700;1383;;PF-09;09/03/2020 07:50:00;09/03/2020 09:45:40;272;0
40909;1432;51;pf;09/03/2020 11:30:00;09/03/2020 12:00:34;0;0
40910;1338;;sc;09/03/2020 11:00:00;09/03/2020 13:05:29;119;0
40909;1432;99;pf;09/03/2020 13:00:00;09/03/2020 13:15:48;0;0
40909;477;61;pf;09/03/2020 13:15:00;09/03/2020 13:25:44;0;0
40909;1432;;pf;09/03/2020 13:25:00;09/03/2020 15:30:53;119;0
37079;529;51;TR;09/03/2020 15:00:00;09/03/2020 15:55:24;0;0
37079;1467;61;TR;09/03/2020 15:55:00;09/03/2020 16:00:26;0;0
37079;529;;TR;09/03/2020 16:00:00;09/03/2020 17:00:16;100;0
37088;529;51;TR;09/03/2020 13:00:00;09/03/2020 14:05:21;0;0
37088;1467;61;TR;09/03/2020 14:05:00;09/03/2020 14:10:39;0;0
37088;529;;TR;09/03/2020 14:10:00;09/03/2020 14:50:48;200;0
37087;642;51;CNC;09/03/2020 15:00:24;09/03/2020 15:50:48;0;0
37087;1467;61;CNC;09/03/2020 15:49:00;09/03/2020 15:55:50;0;0
40741;1383;32;PF-09;09/03/2020 15:10:00;09/03/2020 16:35:25;0;0
40741;1383;51;PF-09;09/03/2020 16:35:00;09/03/2020 17:00:14;0;0
40723;1338;;sc;09/03/2020 07:00:00;09/03/2020 07:20:30;268;0
40722;1476;;pf;09/03/2020 07:00:00;09/03/2020 12:00:51;1640;0
40722;1476;;pf;09/03/2020 13:00:00;09/03/2020 13:30:54;190;0
37921;1466;51;PF-07;09/03/2020 09:05:00;09/03/2020 09:40:27;0;0
37922;1338;;SA-01;09/03/2020 08:37:00;09/03/2020 10:00:12;615;0
37921;1466;9;PF-07;09/03/2020 10:45:00;09/03/2020 12:00:25;180;2
37921;1466;22;PF-07;09/03/2020 09:40:00;09/03/2020 10:40:25;0;0
37921;477;61;PF-07;09/03/2020 10:40:00;09/03/2020 10:45:16;0;0
37921;1466;9;PF-07;09/03/2020 13:00:00;09/03/2020 13:45:24;149;1
37921;1476;9;PF-07;09/03/2020 13:45:00;09/03/2020 14:45:46;286;3
37921;1476;99;PF-07;09/03/2020 14:45:00;09/03/2020 14:55:26;0;0
40221;594;4;;09/03/2020 07:00:06;09/03/2020 10:00:35;479;20
40219;1470;;FB;09/03/2020 07:00:00;09/03/2020 09:00:48;307;0
40218;10;;;09/03/2020 07:00:00;09/03/2020 10:00:39;479;0
39536;1476;51;PF-07;09/03/2020 15:10:27;09/03/2020 15:40:46;0;0
39536;477;61;PF-07;09/03/2020 15:40:00;09/03/2020 15:45:50;0;0
39536;1476;;PF-07;09/03/2020 15:45:00;09/03/2020 17:00:10;253;0
40591;1389;51;PH-01;09/03/2020 13:00:00;09/03/2020 13:20:30;0;0
40591;477;61;PH-01;09/03/2020 13:20:00;09/03/2020 13:25:27;0;0
40591;1389;5;PH-01;09/03/2020 13:25:00;09/03/2020 13:50:48;158;0
40590;9;;TB;09/03/2020 15:00:00;09/03/2020 15:20:47;158;0
40586;1389;51;PH-01;09/03/2020 13:55:00;09/03/2020 14:00:39;0;0
40586;477;61;PH-01;09/03/2020 14:00:00;09/03/2020 14:02:21;0;0
40586;1389;;PH-01;09/03/2020 14:02:00;09/03/2020 14:25:41;180;0
40585;9;;TB;09/03/2020 15:40:00;09/03/2020 15:55:19;180;0
40804;1383;51;pf;09/03/2020 09:45:00;09/03/2020 10:35:33;0;0
40804;1467;61;pf;09/03/2020 10:35:00;09/03/2020 10:40:54;0;0
40804;1383;4;pf;09/03/2020 13:00:00;09/03/2020 15:10:32;270;5
